Number estimators,2,2,2,5,5,5,10,10,10,30,30,30,60,60,60,100,100,100
Probability,TPR,FPR,STD-tpr,TPR,FPR,STD-tpr,TPR,FPR,STD-tpr,TPR,FPR,STD-tpr,TPR,FPR,STD-tpr,TPR,FPR,STD-tpr
0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.01,1.0,0.8677839851024208,0.0,1.0,0.5977653631284916,0.0,1.0,0.5549348230912478,0.0,1.0,0.4357541899441341,0.0,0.9848484848484849,0.696461824953445,0.021427478217774146,1.0,0.45251396648044695,0.0
0.02,1.0,0.8677839851024208,0.0,1.0,0.4953445065176909,0.0,1.0,0.4729981378026071,0.0,1.0,0.39851024208566105,0.0,0.9848484848484849,0.6666666666666666,0.021427478217774146,1.0,0.41899441340782123,0.0
0.03,1.0,0.8677839851024208,0.0,1.0,0.48417132216014896,0.0,1.0,0.3891992551210428,0.0,1.0,0.3817504655493482,0.0,0.9848484848484849,0.6480446927374302,0.021427478217774146,1.0,0.39106145251396657,0.0
0.04,1.0,0.8286778398510242,0.0,1.0,0.4823091247672253,0.0,1.0,0.37802607076350087,0.0,1.0,0.37243947858473003,0.0,0.9848484848484849,0.638733705772812,0.021427478217774146,1.0,0.3817504655493482,0.0
0.05,1.0,0.8286778398510242,0.0,1.0,0.4823091247672253,0.0,1.0,0.34450651769087526,0.0,1.0,0.3538175046554935,0.0,0.9848484848484849,0.6350093109869647,0.021427478217774146,1.0,0.3743016759776536,0.0
0.06,1.0,0.8286778398510242,0.0,1.0,0.4823091247672253,0.0,1.0,0.3407821229050279,0.0,1.0,0.3445065176908752,0.0,0.9848484848484849,0.6219739292364991,0.021427478217774146,1.0,0.3612662942271881,0.0
0.07,1.0,0.8286778398510242,0.0,1.0,0.4823091247672253,0.0,1.0,0.3407821229050279,0.0,1.0,0.3296089385474861,0.0,0.9848484848484849,0.6126629422718808,0.021427478217774146,1.0,0.34636871508379885,0.0
0.08,1.0,0.813780260707635,0.0,1.0,0.48044692737430167,0.0,1.0,0.329608938547486,0.0,1.0,0.3258845437616387,0.0,0.9848484848484849,0.6033519553072626,0.021427478217774146,1.0,0.3426443202979516,0.0
0.09,1.0,0.7765363128491619,0.0,1.0,0.4785847299813781,0.0,1.0,0.32402234636871513,0.0,1.0,0.3202979515828678,0.0,0.9848484848484849,0.6014897579143389,0.021427478217774146,1.0,0.33705772811918067,0.0
0.1,1.0,0.7765363128491619,0.0,1.0,0.4785847299813781,0.0,1.0,0.3221601489757914,0.0,1.0,0.31843575418994413,0.0,0.9848484848484849,0.6014897579143389,0.021427478217774146,1.0,0.3314711359404097,0.0
0.11,1.0,0.7765363128491619,0.0,1.0,0.4767225325884544,0.0,1.0,0.3221601489757914,0.0,1.0,0.30353817504655495,0.0,0.9848484848484849,0.5940409683426443,0.021427478217774146,1.0,0.3240223463687151,0.0
0.12,1.0,0.7765363128491619,0.0,1.0,0.4729981378026071,0.0,1.0,0.32029795158286783,0.0,1.0,0.2960893854748603,0.0,0.9848484848484849,0.5921787709497207,0.021427478217774146,1.0,0.31843575418994413,0.0
0.13,1.0,0.7728119180633147,0.0,1.0,0.4711359404096835,0.0,1.0,0.31843575418994413,0.0,1.0,0.292364990689013,0.0,0.9848484848484849,0.590316573556797,0.021427478217774146,1.0,0.31843575418994413,0.0
0.14,1.0,0.7728119180633147,0.0,1.0,0.4692737430167598,0.0,1.0,0.3165735567970205,0.0,1.0,0.29050279329608936,0.0,0.9848484848484849,0.5847299813780261,0.021427478217774146,1.0,0.3165735567970205,0.0
0.15,1.0,0.7337057728119181,0.0,1.0,0.4692737430167598,0.0,1.0,0.31471135940409684,0.0,1.0,0.2886405959031657,0.0,0.9848484848484849,0.5810055865921788,0.021427478217774146,1.0,0.31471135940409684,0.0
0.16,1.0,0.7337057728119181,0.0,1.0,0.4692737430167598,0.0,1.0,0.31471135940409684,0.0,1.0,0.28677839851024206,0.0,0.9848484848484849,0.5810055865921788,0.021427478217774146,1.0,0.31098696461824954,0.0
0.17,1.0,0.6610800744878956,0.0,1.0,0.4692737430167598,0.0,1.0,0.3128491620111732,0.0,1.0,0.28677839851024206,0.0,0.9848484848484849,0.5810055865921788,0.021427478217774146,1.0,0.3091247672253259,0.0
0.18,1.0,0.6610800744878956,0.0,1.0,0.4692737430167598,0.0,1.0,0.31098696461824954,0.0,1.0,0.28491620111731847,0.0,0.9848484848484849,0.5772811918063315,0.021427478217774146,1.0,0.30353817504655495,0.0
0.19,1.0,0.633147113594041,0.0,1.0,0.4692737430167598,0.0,1.0,0.31098696461824954,0.0,1.0,0.27932960893854747,0.0,0.9848484848484849,0.5772811918063315,0.021427478217774146,1.0,0.30353817504655495,0.0
0.2,1.0,0.6294227188081937,0.0,1.0,0.4692737430167598,0.0,1.0,0.31098696461824954,0.0,1.0,0.2718808193668529,0.0,0.9848484848484849,0.5754189944134078,0.021427478217774146,1.0,0.297951582867784,0.0
